collection,figmaVariableName,mode,value,type,alias,defaultMode
layer,components/chip/properties/icon-text-gap,2,brand/dimensions/general/sm,FLOAT,true,false
layer,components/chip/properties/icon-text-gap,3,brand/dimensions/general/sm,FLOAT,true,false
layer,components/chip/properties/icon-size,0,brand/dimensions/icons/sm,FLOAT,true,true
layer,components/chip/properties/icon-size,1,brand/dimensions/icons/sm,FLOAT,true,false
layer,components/chip/properties/icon-size,2,brand/dimensions/icons/sm,FLOAT,true,false
layer,components/chip/properties/icon-size,3,brand/dimensions/icons/sm,FLOAT,true,false
layer,components/chip/properties/close-icon-size,0,brand/dimensions/icons/sm,FLOAT,true,true
layer,components/chip/properties/close-icon-size,1,brand/dimensions/icons/sm,FLOAT,true,false
layer,components/chip/properties/close-icon-size,2,brand/dimensions/icons/sm,FLOAT,true,false
layer,components/chip/properties/close-icon-size,3,brand/dimensions/icons/sm,FLOAT,true,false
layer,components/chip/properties/leading-icon-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
layer,components/chip/properties/leading-icon-color,1,brand/layers/layer-0/elements/text/color,COLOR,true,false
layer,components/chip/properties/leading-icon-color,2,brand/layers/layer-0/elements/text/color,COLOR,true,false
layer,components/chip/properties/leading-icon-color,3,brand/layers/layer-0/elements/text/color,COLOR,true,false
layer,components/chip/properties/close-icon-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
layer,components/chip/properties/close-icon-color,1,brand/layers/layer-0/elements/text/color,COLOR,true,false
layer,components/chip/properties/close-icon-color,2,brand/layers/layer-0/elements/text/color,COLOR,true,false
layer,components/chip/properties/close-icon-color,3,brand/layers/layer-0/elements/text/color,COLOR,true,false
layer,components/chip/properties/max-width,0,200,FLOAT,false,true
layer,components/chip/properties/max-width,1,200,FLOAT,false,false
layer,components/chip/properties/max-width,2,200,FLOAT,false,false
layer,components/chip/properties/max-width,3,200,FLOAT,false,false
layer,components/chip/properties/min-width,0,48,FLOAT,false,true
layer,components/chip/properties/min-width,1,48,FLOAT,false,false
layer,components/chip/properties/min-width,2,48,FLOAT,false,false
layer,components/chip/properties/min-width,3,48,FLOAT,false,false
layer,components/chip/properties/text-size,0,brand/dimensions/text-size/default,FLOAT,true,true
layer,components/chip/properties/text-size,1,brand/dimensions/text-size/default,FLOAT,true,false
layer,components/chip/properties/text-size,2,brand/dimensions/text-size/default,FLOAT,true,false
layer,components/chip/properties/text-size,3,brand/dimensions/text-size/default,FLOAT,true,false
layer,components/chip/properties/elevation,0,brand/elevations/elevation-0,STRING,true,true
layer,components/chip/properties/elevation,1,brand/elevations/elevation-0,STRING,true,false
layer,components/chip/properties/elevation,2,brand/elevations/elevation-0,STRING,true,false
layer,components/chip/properties/elevation,3,brand/elevations/elevation-0,STRING,true,false
layer,components/chip/properties/text/font-family,0,tokens/font/typefaces/primary,STRING,true,true
layer,components/chip/properties/text/font-family,1,tokens/font/typefaces/primary,STRING,true,false
layer,components/chip/properties/text/font-family,2,tokens/font/typefaces/primary,STRING,true,false
layer,components/chip/properties/text/font-family,3,tokens/font/typefaces/primary,STRING,true,false
layer,components/chip/properties/text/font-size,0,tokens/font/sizes/sm,FLOAT,true,true
layer,components/chip/properties/text/font-size,1,tokens/font/sizes/sm,FLOAT,true,false
layer,components/chip/properties/text/font-size,2,tokens/font/sizes/sm,FLOAT,true,false
layer,components/chip/properties/text/font-size,3,tokens/font/sizes/sm,FLOAT,true,false
layer,components/chip/properties/text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
layer,components/chip/properties/text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
layer,components/chip/properties/text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
layer,components/chip/properties/text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
layer,components/chip/properties/text/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
layer,components/chip/properties/text/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
layer,components/chip/properties/text/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
layer,components/chip/properties/text/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
layer,components/chip/properties/text/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
layer,components/chip/properties/text/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
layer,components/chip/properties/text/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
layer,components/chip/properties/text/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
layer,components/chip/properties/text/text-decoration,0,none,STRING,false,true
layer,components/chip/properties/text/text-decoration,1,none,STRING,false,false
layer,components/chip/properties/text/text-decoration,2,none,STRING,false,false
layer,components/chip/properties/text/text-decoration,3,none,STRING,false,false
layer,components/chip/properties/text/text-transform,0,none,STRING,false,true
layer,components/chip/properties/text/text-transform,1,none,STRING,false,false
layer,components/chip/properties/text/text-transform,2,none,STRING,false,false
layer,components/chip/properties/text/text-transform,3,none,STRING,false,false
layer,components/chip/properties/text/font-style,0,normal,STRING,false,true
layer,components/chip/properties/text/font-style,1,normal,STRING,false,false
layer,components/chip/properties/text/font-style,2,normal,STRING,false,false
layer,components/chip/properties/text/font-style,3,normal,STRING,false,false
layer,components/switch/properties/colors/thumb-selected,0,brand/layers/layer-0/elements/interactive/on-tone,COLOR,true,true
layer,components/switch/properties/colors/thumb-selected,1,brand/layers/layer-1/elements/interactive/on-tone,COLOR,true,false
layer,components/switch/properties/colors/thumb-selected,2,brand/layers/layer-2/elements/interactive/on-tone,COLOR,true,false
layer,components/switch/properties/colors/thumb-selected,3,brand/layers/layer-3/elements/interactive/on-tone,COLOR,true,false
layer,components/switch/properties/colors/thumb-unselected,0,brand/layers/layer-0/elements/interactive/on-tone,COLOR,true,true
layer,components/switch/properties/colors/thumb-unselected,1,brand/layers/layer-1/elements/interactive/on-tone,COLOR,true,false
layer,components/switch/properties/colors/thumb-unselected,2,brand/layers/layer-2/elements/interactive/on-tone,COLOR,true,false
layer,components/switch/properties/colors/thumb-unselected,3,brand/layers/layer-3/elements/interactive/on-tone,COLOR,true,false
layer,components/switch/properties/colors/track-selected,0,brand/layers/layer-0/elements/interactive/tone,COLOR,true,true
layer,components/switch/properties/colors/track-selected,1,brand/layers/layer-1/elements/interactive/tone,COLOR,true,false
layer,components/switch/properties/colors/track-selected,2,brand/layers/layer-2/elements/interactive/tone,COLOR,true,false
layer,components/switch/properties/colors/track-selected,3,brand/layers/layer-3/elements/interactive/tone,COLOR,true,false
layer,components/switch/properties/colors/track-unselected,0,brand/palettes/neutral/300/color/tone,COLOR,true,true
layer,components/switch/properties/colors/track-unselected,1,brand/palettes/neutral/300/color/tone,COLOR,true,false
layer,components/switch/properties/colors/track-unselected,2,brand/palettes/neutral/300/color/tone,COLOR,true,false
layer,components/switch/properties/colors/track-unselected,3,brand/palettes/neutral/300/color/tone,COLOR,true,false
layer,components/switch/properties/thumb-height,0,20,FLOAT,false,true
layer,components/switch/properties/thumb-height,1,20,FLOAT,false,false
layer,components/switch/properties/thumb-height,2,20,FLOAT,false,false
layer,components/switch/properties/thumb-height,3,20,FLOAT,false,false
layer,components/switch/properties/thumb-width,0,20,FLOAT,false,true
layer,components/switch/properties/thumb-width,1,20,FLOAT,false,false
layer,components/switch/properties/thumb-width,2,20,FLOAT,false,false
layer,components/switch/properties/thumb-width,3,20,FLOAT,false,false
layer,components/switch/properties/track-inner-padding,0,brand/dimensions/general/sm,FLOAT,true,true
layer,components/switch/properties/track-inner-padding,1,brand/dimensions/general/sm,FLOAT,true,false
layer,components/switch/properties/track-inner-padding,2,brand/dimensions/general/sm,FLOAT,true,false
layer,components/switch/properties/track-inner-padding,3,brand/dimensions/general/sm,FLOAT,true,false
layer,components/switch/properties/label-switch-gap,0,brand/dimensions/general/default,FLOAT,true,true
layer,components/switch/properties/label-switch-gap,1,brand/dimensions/general/default,FLOAT,true,false
layer,components/switch/properties/label-switch-gap,2,brand/dimensions/general/default,FLOAT,true,false
layer,components/switch/properties/label-switch-gap,3,brand/dimensions/general/default,FLOAT,true,false
layer,components/switch/properties/thumb-border-radius,0,brand/dimensions/border-radii/lg,FLOAT,true,true
layer,components/switch/properties/thumb-border-radius,1,brand/dimensions/border-radii/lg,FLOAT,true,false
layer,components/switch/properties/thumb-border-radius,2,brand/dimensions/border-radii/lg,FLOAT,true,false
layer,components/switch/properties/thumb-border-radius,3,brand/dimensions/border-radii/lg,FLOAT,true,false
layer,components/switch/properties/track-border-radius,0,brand/dimensions/border-radii/lg,FLOAT,true,true
layer,components/switch/properties/track-border-radius,1,brand/dimensions/border-radii/lg,FLOAT,true,false
layer,components/switch/properties/track-border-radius,2,brand/dimensions/border-radii/lg,FLOAT,true,false
layer,components/switch/properties/track-border-radius,3,brand/dimensions/border-radii/lg,FLOAT,true,false
layer,components/switch/properties/thumb-icon-size,0,brand/dimensions/icons/sm,FLOAT,true,true
layer,components/switch/properties/thumb-icon-size,1,brand/dimensions/icons/sm,FLOAT,true,false
layer,components/switch/properties/thumb-icon-size,2,brand/dimensions/icons/sm,FLOAT,true,false
layer,components/switch/properties/thumb-icon-size,3,brand/dimensions/icons/sm,FLOAT,true,false
layer,components/switch/properties/track-width,0,64,FLOAT,false,true
layer,components/switch/properties/track-width,1,64,FLOAT,false,false
layer,components/switch/properties/track-width,2,64,FLOAT,false,false
layer,components/switch/properties/track-width,3,64,FLOAT,false,false
layer,components/switch/properties/thumb-icon-selected,0,check,STRING,false,true
layer,components/switch/properties/thumb-icon-selected,1,check,STRING,false,false
layer,components/switch/properties/thumb-icon-selected,2,check,STRING,false,false
layer,components/switch/properties/thumb-icon-selected,3,check,STRING,false,false
layer,components/switch/properties/thumb-icon-unselected,0,x-mark,STRING,false,true
layer,components/switch/properties/thumb-icon-unselected,1,x-mark,STRING,false,false
layer,components/switch/properties/thumb-icon-unselected,2,x-mark,STRING,false,false
layer,components/switch/properties/thumb-icon-unselected,3,x-mark,STRING,false,false
layer,components/switch/properties/thumb-elevation,0,brand/elevations/elevation-0,STRING,true,true
